Book-Rating,ISBN,User-ID
7.0,0156027321,123410
2.0,3473580074,177515
7.0,0515130966,210711
10.0,0385722206,162052
7.0,0451204530,32258
7.0,0262121786,94651
10.0,0385176007,69355
3.0,0452282829,232756
10.0,043936213X,165947
6.0,0671646613,204663
6.0,0373872623,251721
8.0,0380470845,2090
4.0,0679433740,38091
6.0,0393019578,26154
10.0,057111976X,76626
5.0,0385490992,25545
7.0,0380727501,111174
5.0,0671896725,11676
10.0,1842772813,49776
10.0,0061032077,163570
9.0,0451175123,219200
8.0,0743202988,61901
9.0,0446303038,41589
4.0,0789202220,102505
6.0,038531292X,57179
9.0,0446612545,183005
6.0,0553379658,63744
5.0,0307125556,185233
7.0,0345322894,11676
7.0,0590440675,216343
8.0,0192833839,100448
7.0,0373196660,135123
8.0,362900637X,15190
9.0,042518286X,108405
8.0,0425189864,249083
9.0,0446364460,35859
2.0,0821748343,246156
10.0,0451163524,134761
6.0,0140084428,11676
9.0,0385333218,254899
10.0,044922046X,31245
5.0,030712763X,185233
8.0,8432204285,13347
3.0,0446403822,49889
9.0,0380731851,208829
9.0,0743477545,209160
6.0,0916489671,123867
7.0,0884042839,229591
9.0,0671891510,94951
8.0,0553569155,33124
8.0,0446608955,37504
9.0,1853260207,246863
10.0,0307121194,36606
10.0,0399135782,148712
6.0,1853260800,11676
10.0,2253151416,204663
7.0,0375700757,151104
6.0,039480967X,31556
6.0,0553802453,87173
9.0,0140041796,140080
6.0,0425185257,183597
8.0,0553258648,48025
8.0,0385504209,196052
5.0,0451451422,25630
9.0,0804114986,88042
5.0,0471287067,88937
7.0,0679894586,150969
7.0,0345308239,62172
8.0,0679448594,101606
8.0,0517358255,79441
5.0,0449134482,30594
8.0,8474237211,252132
9.0,067102731X,218615
5.0,0140281487,77400
10.0,0345284798,90404
10.0,0375725784,107431
8.0,0345369068,27838
4.0,0446670111,58677
9.0,0060173521,87555
9.0,0891078770,271408
10.0,1563892189,230460
8.0,0671786040,145218
8.0,1573225681,2977
7.0,0373250126,226783
8.0,0609606948,121532
8.0,067169071X,97874
7.0,8807812193,76013
8.0,0399141065,213839
8.0,0451192311,166596
9.0,0140261524,269510
8.0,0345345053,11601
8.0,0060922664,209148
8.0,0451207521,101299
8.0,0449903222,157380
8.0,0060096195,226700
8.0,015600710X,240018
7.0,0451526880,256991
10.0,1568652976,107013
8.0,857164554X,198057
10.0,0816724547,189334
5.0,0732907845,262998
8.0,0345450175,50895
10.0,0060929871,204676
10.0,0060012358,267759
8.0,0025003305,54091
8.0,0590897985,233810
5.0,0345391802,176159
10.0,0375707972,4017
7.0,0809594358,93034
7.0,0898791596,38380
10.0,0312195516,25850
9.0,0870212001,185176
7.0,0156013126,6333
5.0,080410526X,251085
9.0,0886778697,3329
7.0,0441011136,177458
5.0,0316899984,123203
7.0,0060959037,122801
7.0,0373290608,51971
9.0,0679417397,5048
7.0,0446603309,208378
10.0,0441009301,208555
5.0,0553290142,68555
4.0,0671676555,167442
10.0,0380811138,42093
8.0,0140195831,239125
10.0,0440498058,218121
7.0,0345384350,135045
9.0,0802135226,237594
9.0,0375755063,51440
8.0,0439064872,112598
5.0,0312979673,169615
10.0,0582438063,56399
8.0,0671443283,74630
5.0,0446356190,110076
7.0,0061092177,155317
7.0,0441008631,28372
10.0,0345339711,126388
8.0,0374410828,254754
10.0,0836252926,11676
7.0,0385720106,193335
9.0,1582614970,50859
8.0,0873523792,110227
5.0,0307116646,185233
6.0,0886777542,222670
6.0,0698118065,85379
7.0,0806505672,187290
8.0,0440498058,266056
8.0,0385504209,81368
7.0,1580171060,85851
10.0,0312146027,242465
8.0,0886777712,248718
9.0,0743225546,98391
8.0,0425152251,129503
9.0,0312291639,2197
10.0,089480829X,218608
10.0,0894807633,100906
8.0,0743219597,78973
7.0,0515128686,194669
9.0,1850159203,94853
5.0,0441385702,100251
7.0,0446602280,69078
8.0,0152164561,95923
10.0,0523402295,208141
10.0,0439139597,245666
6.0,0330487612,86063
10.0,0140421483,97290
7.0,0752844237,164863
10.0,0879350164,26544
8.0,0061095508,132030
5.0,0679442979,238864
7.0,0425115291,235105
9.0,0500281505,224349
5.0,2080705105,103976
9.0,8433969978,38281
7.0,0440236053,40798
9.0,0394748115,236948
9.0,0192834126,211847
6.0,0385335482,164323
5.0,0425143570,136382
9.0,0452282152,218636
9.0,0373250436,98391
8.0,0345279611,70730
6.0,0451170385,123936
6.0,0786852577,240403
9.0,055321330X,235105
5.0,0553251791,17950
9.0,0786864133,87555
8.0,0525169954,11676
7.0,0316779490,166758
9.0,0385420161,191300
8.0,0449209105,130482
10.0,1567921892,204864
6.0,0946313997,251156
6.0,0590449648,119902
3.0,0425180298,35859
10.0,0880014261,52044
9.0,0140274162,207774
10.0,0091842050,78973
7.0,1578260914,276275
10.0,0395286298,92861
10.0,3404118960,89207
9.0,0671695738,16634
7.0,0399142991,243700
8.0,0140254749,124478
7.0,0590568892,48320
6.0,0399151451,250398
8.0,051513628X,214138
10.0,0446608955,46907
8.0,0316789844,160332
3.0,0451183193,224904
7.0,0671003739,213141
5.0,0345421949,84201
8.0,1568848579,124310
5.0,0743486226,23619
8.0,0060113839,40922
8.0,0380790033,146113
9.0,0786807067,240403
8.0,0446601241,131588
10.0,074320607X,156214
4.0,8833908488,276875
9.0,0385491042,18316
7.0,0440211263,130705
5.0,0061066583,47316
8.0,1400032644,213708
9.0,0590451030,105869
7.0,0316601950,215224
8.0,2710701588,229329
8.0,0590627546,108747
9.0,0446356611,11676
7.0,0671021001,76264
8.0,0451410602,75762
7.0,0671524313,117594
10.0,0671878859,110483
3.0,1568581297,68468
9.0,0385720955,184401
9.0,0380005573,34636
9.0,3423202327,84553
9.0,089577822X,128208
8.0,0440236991,254144
8.0,0224018256,109901
7.0,0525447083,53729
5.0,0553257285,38654
8.0,0330330276,105374
7.0,0891073906,187994
5.0,0061094595,116555
5.0,0877958335,189835
8.0,0446532452,222152
8.0,071672409X,82955
8.0,0312423799,150979
7.0,0345296583,129074
10.0,0399127178,248221
8.0,0671897160,241597
8.0,0452282152,152942
10.0,8439001118,148154
10.0,0425152251,141201
5.0,051754489X,102967
10.0,0312291639,160819
6.0,3630620388,81764
10.0,0345341813,153662
8.0,1853267481,93034
9.0,0375926682,271448
10.0,0316969680,56632
8.0,8495501783,77039
8.0,1592799655,118275
8.0,0688163165,158295
10.0,0060914904,171118
8.0,0060987073,49900
10.0,0521274230,76499
10.0,1568361173,172010
6.0,0812550706,195943
7.0,0060987561,135411
6.0,0156028778,146421
5.0,080410753X,207259
8.0,0425126064,106059
7.0,0553582135,135149
8.0,0441104029,134556
7.0,0066212480,93047
10.0,0671014196,144919
4.0,3442309646,11676
9.0,0060502258,41455
8.0,0553250523,218608
8.0,0842329285,217364
8.0,0385319002,204474
8.0,0451458494,248718
10.0,0940535289,247429
7.0,0375413278,231210
9.0,067166851X,222679
10.0,1585421170,97874
8.0,0811821706,81977
10.0,8470391127,176777
3.0,0671038184,36807
8.0,0679752986,243077
5.0,1580050751,32773
10.0,0886876370,141493
6.0,0843945656,265889
6.0,0671867164,163681
7.0,0380698919,125538
10.0,0060959479,147293
4.0,0099914700,180663
8.0,0553268880,186991
8.0,0842329250,15049
8.0,0515111139,181296
5.0,055329170X,135895
7.0,051509465X,60707
7.0,0312204264,23771
9.0,014032870X,6218
10.0,0671731955,265115
7.0,0312966776,11676
9.0,087113375X,260897
6.0,0425178951,188511
10.0,0060922249,28938
8.0,0140177388,209160
2.0,0446608602,237990
9.0,0140329692,175636
8.0,0449212602,116904
8.0,0819310557,150968
7.0,0894801937,37950
8.0,0142001740,188490
8.0,2266132415,134621
9.0,0385337949,98391
7.0,0373119054,164905
9.0,0890190372,29888
8.0,0968310702,38184
10.0,1573240753,252827
5.0,0451400739,114655
7.0,3492231985,75115
10.0,0156027321,96554
9.0,0963094424,252110
8.0,096506476X,55187
8.0,0671004107,92405
7.0,0451202341,59600
8.0,0316789844,133258
10.0,0385486804,4017
8.0,0515132497,20940
5.0,0441005705,58458
9.0,9681317076,97324
10.0,0374157065,110912
8.0,0140296131,112298
5.0,0440221315,10946
8.0,1582450293,172293
5.0,0571152465,31234
10.0,0373293127,98391
5.0,0449215024,120396
6.0,0743222229,118286
9.0,0743211383,115641
8.0,0380788624,73477
7.0,042516294X,218526
6.0,0375704043,82657
9.0,0312978383,236770
10.0,0316666343,180348
1.0,0671496107,56447
8.0,0060928336,83646
8.0,0786867752,241548
9.0,0451458656,98391
9.0,0375725849,165017
9.0,0843948760,14269
7.0,0671023179,104880
5.0,0060542845,101566
8.0,0821756591,27169
8.0,044661078X,98391
10.0,0935696865,230638
5.0,0061053309,71522
10.0,0060504161,185384
10.0,0316313203,75591
7.0,0821759744,227250
9.0,0836282868,6543
5.0,0140430091,75783
10.0,0804108447,24188
8.0,0553375407,43962
6.0,0312961251,26334
7.0,3442414199,182521
5.0,0373088744,11676
4.0,0345427637,52917
10.0,0316611670,90693
9.0,0811801233,177458
10.0,0152004459,240401
9.0,0553580531,3923
9.0,0446611638,185296
5.0,0813213142,189835
10.0,0451210867,274769
5.0,0449147606,125063
7.0,0061057363,150896
3.0,068812707X,199030
10.0,0140707417,246678
8.0,0373825048,249628
8.0,0440235162,184401
8.0,0394577892,61354
10.0,0671787810,154346
1.0,337901592X,101704
6.0,0007141076,143612
10.0,0451199871,43246
10.0,0395081831,39281
10.0,0440967694,251843
7.0,0399149325,128915
4.0,0449220893,68309
5.0,0817008403,48911
6.0,2040160817,196656
6.0,0747244758,38556
8.0,039914613X,55892
8.0,1857997492,150656
10.0,0380805189,245633
7.0,0670891770,164675
5.0,1561731617,252662
8.0,0385335830,109491
9.0,0393966356,105374
5.0,2253140708,45532
7.0,0312957785,278582
8.0,0751510114,119725
10.0,0684832283,150979
8.0,0140157379,73681
8.0,0725107251,185514
7.0,059043571X,32575
6.0,0451400569,46896
9.0,020172796X,209875
8.0,1580630200,23768
8.0,0345428560,271491
6.0,0446360589,190923
8.0,0743225422,261430
8.0,3407781180,99738
3.0,0345432401,54453
8.0,0743500296,208019
10.0,0486410242,134990
10.0,0399143947,207259
6.0,0380819600,30744
4.0,0440109930,170861
6.0,0439136350,268657
9.0,0061054003,83287
8.0,0843932848,153662
3.0,0380730820,30598
7.0,1593080654,71842
8.0,081301817X,153322
9.0,006000780X,113270
10.0,0198279159,240543
8.0,0394562852,132836
6.0,0671027360,164096
8.0,0486251772,2240
8.0,0312243022,174072
4.0,0688172849,187463
7.0,1567187226,114178
7.0,8804470895,193202
5.0,0782123767,183088
10.0,0888012268,13221
8.0,0688033474,103780
6.0,0446527785,173511
10.0,0446610038,207750
10.0,0385471483,197000
8.0,0679761799,76499
3.0,0440206154,129309
10.0,3502391750,212088
8.0,0451188489,262402
5.0,1581821875,24838
6.0,042518904X,11676
10.0,0441359175,138815
8.0,0061006599,239984
10.0,0517185210,200226
9.0,0380977761,216249
5.0,188436439X,38273
8.0,0446603090,240568
8.0,0451407733,28591
10.0,0061097101,242073
6.0,0345354621,11676
8.0,0140422161,23902
5.0,0140244824,62862
5.0,0688149758,189835
7.0,0446525731,223210
8.0,055357258X,258777
9.0,0312277628,98391
9.0,0312966970,101620
7.0,0399231420,252642
8.0,0061092207,10030
10.0,0553213105,22521
7.0,8472237966,76249
7.0,0380729660,18095
8.0,074341232X,277189
7.0,0679405127,7913
5.0,078688908X,145969
8.0,1575668076,98391
7.0,2844121578,172888
5.0,0862815592,264546
9.0,0807611247,30511
8.0,0201354934,155522
10.0,3442451221,76968
8.0,1570624305,76286
5.0,0345361571,59770
8.0,0440211727,277639
6.0,0375502238,97754
9.0,1853261580,232670
8.0,0425109720,181944
6.0,0385720106,31250
10.0,0446672211,11676
10.0,0393037789,63714
9.0,038081479X,102772
8.0,0553274864,22851
8.0,0345424654,71102
7.0,0553565699,239423
10.0,0140622063,259901
5.0,0060392827,70878
9.0,3492207006,56360
7.0,0963022288,223183
8.0,2259192823,156020
9.0,8420442569,225659
7.0,0553572202,241666
7.0,014028155X,136139
8.0,0446310786,260897
7.0,0060975849,72999
8.0,0451161343,264031
5.0,059043053X,11676
9.0,0395465559,79527
8.0,0899197795,122429
9.0,044651280X,130571
9.0,0684872153,217468
8.0,0060930535,76814
9.0,0553102222,203240
10.0,0586203621,262944
7.0,0373122845,59189
8.0,0330341162,85327
9.0,0380732823,13935
9.0,0380802449,190925
10.0,0671021001,64923
8.0,044041833X,187747
10.0,0451459407,81492
10.0,0312924585,43842
8.0,0553268937,207823
10.0,0452273331,193248
8.0,080411109X,77047
10.0,0440941407,11676
9.0,0836237447,268932
8.0,0805029605,235842
8.0,0446341851,259141
8.0,0785280669,253759
4.0,1552782530,21229
5.0,1564581128,16786
7.0,0140255087,52917
8.0,0312088418,177458
6.0,3257060351,11676
7.0,0671872001,47925
9.0,0452282276,104144
5.0,0671769669,131039
9.0,0380766558,123430
8.0,044920264X,48025
8.0,082176053X,225822
10.0,0439108381,128766
8.0,8483002507,11676
7.0,0892290021,251613
10.0,055356918X,229707
10.0,0060916508,179414
4.0,039486154X,24194
9.0,0312265867,6575
10.0,0449228185,151098
7.0,0449221512,148712
7.0,0394758439,122854
8.0,0345441133,157155
8.0,0812550609,7400
7.0,002542730X,86243
7.0,0345311809,246000
7.0,1885171277,56447
9.0,038097536X,38781
8.0,0446673714,77062
8.0,0553342762,185258
7.0,140003180X,76532
1.0,0345361881,230335
10.0,067150987X,128060
10.0,0679721037,211847
9.0,0192800337,170513
9.0,0312309740,235105
8.0,0451181379,174216
8.0,0590404288,62891
10.0,087113795X,123095
9.0,0679408517,211847
8.0,8476690495,218596
8.0,0345409051,264031
10.0,0446359866,67178
5.0,8467001283,39750
8.0,0743436210,217045
6.0,0130447315,160574
8.0,8838918600,191398
9.0,0586087869,187520
10.0,1573220221,56447
9.0,1858285712,194500
7.0,0969069502,177458
8.0,0741405784,753
8.0,0060976845,206567
10.0,1878424424,28938
8.0,0671665790,195085
7.0,0862418399,276307
5.0,1568840500,212607
7.0,0688143695,55892
8.0,0425163822,26586
8.0,0806525908,150799
8.0,0441518095,196160
5.0,0898541816,225763
9.0,0844201448,209516
9.0,0374266441,277928
10.0,0441172717,231374
9.0,0140422005,29259
10.0,1932557008,144655
9.0,044021145X,86051
6.0,0425124355,230013
8.0,0345391837,70594
7.0,0345450884,90616
9.0,0060921145,14151
6.0,0749910402,23902
10.0,0525940464,102702
7.0,0802133290,218608
5.0,0446527033,114368
8.0,0684849283,213760
7.0,006440031X,114197
10.0,0553572040,242106
7.0,0425124347,28949
7.0,0515128546,106007
8.0,1885211228,270059
8.0,0446527793,169310
6.0,3404139976,41227
10.0,1568582099,227548
7.0,0385495846,165886
3.0,0156027321,208492
7.0,156865040X,182212
6.0,0385425473,94347
3.0,0425158551,245698
8.0,0345339509,11676
8.0,0736911499,103811
7.0,0425124347,108563
7.0,089471273X,229816
8.0,039914465X,124474
6.0,0060589272,59034
10.0,0140345353,76499
8.0,0752224395,150252
7.0,0671046446,275179
10.0,0064410730,182101
9.0,0140104569,109901
7.0,0385333501,262391
8.0,0446606928,213191
9.0,0440223032,190708
7.0,0374526001,114988
10.0,0959043950,142143
8.0,0679449116,240888
9.0,0916103730,141941
9.0,0140011323,255407
7.0,068480137X,183276
10.0,0451169530,117176
7.0,0061031089,116113
7.0,067166218X,30052
7.0,0399135782,198013
6.0,0743428595,224927
9.0,0425132048,33124
7.0,0440111498,235636
10.0,185697829X,173684
7.0,8478950257,117149
8.0,0553563696,231263
8.0,0486406539,8584
8.0,006100166X,124233
8.0,0140234012,262998
10.0,0880389206,259757
9.0,0871316021,163570
9.0,389370132X,94782
10.0,030723102X,212965
9.0,2277221678,14232
5.0,0671673688,100393
5.0,0440201926,13733
10.0,0312195516,232756
8.0,0684814110,98797
10.0,059035342X,31922
10.0,0451166876,79323
7.0,0917974573,76499
10.0,0440212561,68555
4.0,0671732277,35859
8.0,0140308946,27363
7.0,0393302644,30511
7.0,0465027407,36043
9.0,0842329129,6611
9.0,3446133631,41700
9.0,0671816381,197659
8.0,0060584335,98391
8.0,0451176820,53392
8.0,0684870746,53846
7.0,074346978X,155450
9.0,037541200X,98391
7.0,0878570756,50849
7.0,0964742098,36836
6.0,0373691076,57200
7.0,0609601709,57713
8.0,1870071824,213316
5.0,0140434895,33297
8.0,0962655678,165582
7.0,0517091178,249409
5.0,0671610996,174830
6.0,0449200582,196436
5.0,0446520756,70554
10.0,0312195516,6679
8.0,0440217547,130518
7.0,0486206971,102505
8.0,0440401852,164849
9.0,0312983492,98391
7.0,0553583980,242474
10.0,0446890359,60319
10.0,0312181965,79365
9.0,0441009778,98391
7.0,2070402991,116108
5.0,0515124893,192245
8.0,0440208459,168034
7.0,1862044201,10819
3.0,044023722X,178667
7.0,0393301311,171118
7.0,044022165X,104665
6.0,0064400565,244277
8.0,0553225367,77461
7.0,0934793409,127914
8.0,1551660571,16795
7.0,842161861X,107645
8.0,0440221471,62998
10.0,0684833395,221672
10.0,0911662251,250625
10.0,1591823153,229478
7.0,0061052892,74094
4.0,0886779308,114813
9.0,0007100108,23902
8.0,034530456X,210485
8.0,0451409450,23872
7.0,8472239586,95902
7.0,0694517798,28204
6.0,0091837324,155192
7.0,0345358791,83671
9.0,0373121849,182085
9.0,0060740450,111147
7.0,0345378490,231434
10.0,9725681436,247887
5.0,1400047714,93063
8.0,0060256737,69078
8.0,0061073628,24194
8.0,0684826127,94213
6.0,3906647048,268711
5.0,0930044282,183958
9.0,0679435328,249480
9.0,0749320346,94853
5.0,0312278586,102967
10.0,1558749527,185731
7.0,0525937994,98647
6.0,1551662736,223764
9.0,1896597440,196148
7.0,0451183665,84442
8.0,0425147622,87948
8.0,0373218192,50073
5.0,0345435036,95360
8.0,0440203856,156150
9.0,0380730847,177072
6.0,0312952716,137601
4.0,0670880728,56627
5.0,0197222498,189835
10.0,1551667290,98391
8.0,0440234743,38991
5.0,0688144500,236340
8.0,0446405051,223201
5.0,0140431020,214389
10.0,0553250531,234647
10.0,0385486804,258109
8.0,1405202130,32496
10.0,0446603716,80996
8.0,0747232679,85015
7.0,055357292X,143211
5.0,0744509289,126827
8.0,1575660180,268032
10.0,067100042X,22418
9.0,0743451805,91692
5.0,0375757112,189835
7.0,031228327X,19664
7.0,0099201410,99328
8.0,1558531025,132851
4.0,1880972212,189973
8.0,8420633402,147717
10.0,0886773776,257204
3.0,0679427619,206179
8.0,0446356611,246507
8.0,0743233212,271622
10.0,0448190788,36606
9.0,0890090572,87155
9.0,0380726289,260944
9.0,1886411484,223034
10.0,184195425X,79066
9.0,0906500214,78619
5.0,0345404114,125063
10.0,0451180429,130312
7.0,1903207193,266867
9.0,0804106304,198983
6.0,0590383892,262667
9.0,0804114986,89485
5.0,0373272324,228111
10.0,0380703882,176037
8.0,0671884271,88693
10.0,0520223055,56959
9.0,0393303217,268932
7.0,0142001740,208085
7.0,1412000831,127129
2.0,3492215416,2406
7.0,0140069283,200867
9.0,0440407435,247429
10.0,0451203771,114581
9.0,0745153658,231857
8.0,0373872097,251339
8.0,067102423X,36956
7.0,1559501316,210959
8.0,0030549825,184365
9.0,0445408863,221753
10.0,0899429505,109574
9.0,0440500338,66518
7.0,1566868939,38273
8.0,0399149392,108405
10.0,1551666871,28591
9.0,0345339711,100578
6.0,0061320935,60445
7.0,0571069770,23902
9.0,0452282772,259004
9.0,0843949090,69697
8.0,0743437802,66841
8.0,0446610038,222220
1.0,059035342X,136357
10.0,0345384369,254465
10.0,0440226430,74758
9.0,0743407067,111924
9.0,0688048730,55490
8.0,0743228480,80066
7.0,014029628X,264657
10.0,0425143325,213057
10.0,0449003701,143685
9.0,0553571656,255489
9.0,0446670251,197775
8.0,0761132589,209875
10.0,0451459962,98391
7.0,0345331486,238630
10.0,0307215237,94853
8.0,0684196549,235105
6.0,3423202343,2389
8.0,0140278826,149053
8.0,0061084743,212965
5.0,0814459617,36547
4.0,0452283949,254690
8.0,0060934417,45636
7.0,3442760003,235281
7.0,044651652X,5582
8.0,0312978405,98391
7.0,3458346538,140842
7.0,0785283137,76932
7.0,1885171285,97874
8.0,0671635743,35859
9.0,0140190198,234657
8.0,0684871483,195455
5.0,1567921892,127389
10.0,0515116173,244421
8.0,0312983328,177432
10.0,042519597X,98391
9.0,0671874519,219546
9.0,0893810037,254899
10.0,0373071604,114368
8.0,0425175405,61409
9.0,0671795880,25522
9.0,0380795655,32005
7.0,0062516507,224393
9.0,038533608X,98391
10.0,0671567829,240214
10.0,0345413369,124874
10.0,0582417775,53614
5.0,0671014358,35859
7.0,3453194160,107951
7.0,0307123146,230522
8.0,0425189414,223879
8.0,0312283784,16475
9.0,0451526341,259006
8.0,0374100128,259371
10.0,0060199652,55187
6.0,0451173376,46904
9.0,0385722206,204864
10.0,0688091288,251843
9.0,0767906632,31786
9.0,1558532161,49601
8.0,0679742220,34735
9.0,0679448594,34075
10.0,0142004235,21014
7.0,0805000313,197012
8.0,0517548747,46398
9.0,0517161257,162052
9.0,0425102378,183476
9.0,0743430344,257947
10.0,0525942688,141902
9.0,0805059555,136085
7.0,0060083948,237413
8.0,0553571850,11676
8.0,0679444815,199857
8.0,0446693790,4098
7.0,0425182142,191049
10.0,0451186923,87051
7.0,0671443283,124983
7.0,0345443284,59374
8.0,0316666343,78015
6.0,067100039X,115002
9.0,0486290492,125839
8.0,0380726254,19711
9.0,0373484003,19681
7.0,0425133516,184124
8.0,0375501371,154835
8.0,067980112X,256402
5.0,0767902238,7158
8.0,0515131687,36299
10.0,1570623449,215006
7.0,0440228921,36673
8.0,2253015598,218910
9.0,0517605171,24627
7.0,0821746170,213150
8.0,0061099694,270548
8.0,0618257977,106979
5.0,0446322180,4864
8.0,0449006344,42948
6.0,0590414674,242135
1.0,0385511612,251843
5.0,0836220730,99809
7.0,0140024794,224606
10.0,0451458990,2033
9.0,0804114986,244318
7.0,0425177068,226205
10.0,048627845X,73224
10.0,0934426953,81314
6.0,1565122968,246311
8.0,0553575384,105596
9.0,0140042598,114007
8.0,0385499086,258152
8.0,3596215226,5899
8.0,0618134298,277271
7.0,0871134799,236757
10.0,0671027344,74130
7.0,0862873266,274456
8.0,0312953615,22365
6.0,0671804987,234236
8.0,0446518158,98391
8.0,0786888067,181691
10.0,0804106304,49980
10.0,0415050766,223814
8.0,067976402X,258871
8.0,0312422202,92804
6.0,0374120803,213212
7.0,3746614007,35449
7.0,0743456866,192176
8.0,0385315031,63956
7.0,840147941X,253859
9.0,0671027360,80036
7.0,0688124089,110483
7.0,0688116752,17950
8.0,0553377868,227591
8.0,0878162216,101851
7.0,0316106003,269566
6.0,0316925284,146428
7.0,3596204089,206835
6.0,0446604666,244944
8.0,0373230141,216012
8.0,2253139459,215947
10.0,0823015831,189334
8.0,0553580388,244171
9.0,0399134816,73548
9.0,0449005615,46139
8.0,0399150897,69986
8.0,3596101859,235055
5.0,0679441018,114368
7.0,159184021X,51759
5.0,0060172231,67694
5.0,0892966076,123883
7.0,0679765433,242118
7.0,0446364193,69272
5.0,0345337662,221557
9.0,0671034294,11676
1.0,0722534612,190983
8.0,0375410597,189080
9.0,076791404X,85757
8.0,0380977702,242944
10.0,0370005430,170184
10.0,1550416723,70594
6.0,0345415000,36673
8.0,0446523186,110973
6.0,075820261X,226987
7.0,0345453816,77116
8.0,0743403622,216683
8.0,0931432146,195374
10.0,0446519766,59172
7.0,0140092323,189080
8.0,0451411366,51450
9.0,0440222028,61829
8.0,0425192032,184389
5.0,0679405283,185233
10.0,0451200551,30971
1.0,0385424728,202315
9.0,0515109746,153662
5.0,0553573403,248718
5.0,0446670243,189722
10.0,0440414539,247591
5.0,0553290355,63721
7.0,0394571029,7915
3.0,0515119202,169476
9.0,0670032379,108005
7.0,0385503997,182071
7.0,1569319499,74571
9.0,0451197747,56661
10.0,0689817851,276986
9.0,0345384466,261387
8.0,0345413377,126296
7.0,0887059546,153662
8.0,068812125X,162052
10.0,0385335830,46909
10.0,0812047222,227447
6.0,044100069X,213126
9.0,0786889543,17448
9.0,0743444299,253771
9.0,0877851654,244375
7.0,0590436104,256167
8.0,0375706771,33907
5.0,0553260219,120093
9.0,0439420105,207782
10.0,0451527747,387
3.0,0440479002,169663
10.0,0940642107,272394
7.0,8806155466,7853
9.0,006447187X,276050
1.0,0380790122,245963
8.0,0912670096,240914
10.0,0373790775,227250
8.0,038071843X,258482
5.0,0375507493,16009
5.0,0140346031,240403
10.0,0805004610,236283
8.0,0345441265,186821
10.0,0060913401,160819
8.0,8478443320,156279
8.0,0425137562,102372
8.0,0140286276,110146
9.0,8429713948,102532
5.0,0515080403,189835
7.0,0312873980,132901
8.0,0684857820,272202
6.0,0671318373,152307
10.0,0807549495,251843
9.0,0877017883,50330
10.0,0307127907,160819
9.0,0060987103,162376
9.0,0375500316,43246
5.0,0380786443,45208
7.0,0878573992,242299
5.0,0373033869,182085
7.0,0316926116,38726
6.0,0840769989,223598
9.0,006092327X,198012
8.0,0684815176,69078
8.0,038079750X,29155
10.0,0553278274,88733
6.0,0553583611,263663
10.0,0440984653,247429
8.0,0745918727,273465
7.0,0385334168,186046
9.0,0380709570,259829
8.0,0596001959,87141
8.0,0786916095,74026
9.0,0618070230,160242
9.0,0061093092,95359
7.0,0816718741,152643
5.0,0451403991,107784
8.0,0671021001,165516
6.0,006108462X,234359
6.0,1555037763,277269
10.0,0843949392,56399
7.0,0393307905,15874
9.0,0842329129,134999
10.0,0446608955,87155
8.0,0380723638,254278
8.0,0425178900,211344
6.0,0399237240,130554
7.0,0440224764,238889
10.0,0373871589,151098
9.0,0440215625,205843
9.0,0911274901,215140
8.0,0671793489,276046
8.0,0876850867,211760
8.0,0446607819,229409
8.0,0618045996,179885
6.0,0330351958,60960
6.0,0440998050,165319
8.0,0440422256,115434
10.0,0399131493,231225
10.0,0870212850,39241
5.0,0892817585,187410
7.0,0375727345,112148
8.0,1863730885,36718
8.0,0316277207,103736
9.0,847223858X,102532
8.0,0061099708,166824
10.0,0836218833,101851
8.0,0345253701,237856
8.0,044023722X,174322
10.0,0140065172,741
8.0,0006480551,44320
10.0,0553574663,193778
9.0,0060155396,140036
7.0,0725107251,151415
7.0,0340690852,272715
4.0,0385498802,256602
7.0,3455026508,167756
7.0,0385472951,148191
8.0,3442729785,268711
3.0,055214276X,112457
10.0,0451173139,223156
7.0,0688179088,188951
9.0,0385337248,98391
7.0,0373227027,272423
7.0,2267013169,91010
9.0,0883659654,81492
9.0,0553572946,100361
5.0,0515131660,109519
7.0,0071559396,34867
7.0,0345421221,252695
9.0,0452274427,57725
7.0,0515112089,253157
10.0,0006490603,104399
7.0,0553260111,247097
5.0,0375812962,63714
3.0,0684802813,213300
6.0,0156005891,126723
10.0,0060960582,56157
9.0,0449146391,194236
8.0,1557042160,88283
7.0,0812585690,229085
10.0,0310205719,59038
6.0,186074320X,162645
10.0,0842382852,8067
9.0,0345404769,243142
10.0,0671022903,38654
7.0,0553574787,181896
8.0,0740713906,196160
10.0,0679745203,51526
6.0,0312291639,238120
5.0,0684815680,208454
4.0,0523403879,38023
5.0,084395096X,239946
8.0,0515134384,2136
8.0,1556611854,68555
3.0,0394820320,55068
9.0,0671683993,95359
7.0,3442355141,145370
10.0,0380794578,242006
8.0,0553373803,86959
6.0,0804113475,114544
4.0,842060156X,13888
9.0,0440405491,249732
5.0,1580620701,92652
3.0,0345402871,10215
7.0,0912656751,246462
7.0,0761506411,97874
7.0,0316358568,76626
7.0,0374100128,206944
9.0,0446600660,231210
8.0,0394718283,129074
8.0,0380716542,125554
7.0,1570629625,16999
7.0,0142001422,274414
9.0,0312983824,65584
7.0,0446612545,66878
9.0,3129350403,245802
6.0,0445407778,174892
9.0,0316766844,235105
10.0,0380002930,210706
8.0,0743528271,101796
9.0,0671021001,263877
